RU000A0JRJT0,0.86,182,,200,2021-05-27 00:00:00,,100.02,,,3,SUR,,"[(50, datetime.datetime(2020, 8, 27, 0, 0)), (50, datetime.datetime(2020, 11, 26, 0, 0)), (50, datetime.datetime(2021, 2, 25, 0, 0))]","[(7.64, datetime.datetime(2020, 11, 26, 0, 0)), (3.27, datetime.datetime(2021, 5, 27, 0, 0))]",-0.376547335005522
RU000A0JRJV6,2.42,182,,800,2021-06-01 00:00:00,2020-12-01 00:00:00,88.92,,,3,SUR,,"[(100, datetime.datetime(2020, 12, 1, 0, 0)), (700, datetime.datetime(2021, 6, 1, 0, 0))]","[(33.91, datetime.datetime(2020, 12, 1, 0, 0)), (0, datetime.datetime(2021, 6, 1, 0, 0))]",0.19369617950610254
RU000A0JRJY0,0.62,182,,200,2021-06-01 00:00:00,,100.18,,,3,SUR,,"[(50, datetime.datetime(2020, 9, 1, 0, 0)), (50, datetime.datetime(2020, 12, 1, 0, 0)), (50, datetime.datetime(2021, 3, 2, 0, 0))]","[(7.64, datetime.datetime(2020, 12, 1, 0, 0)), (3.27, datetime.datetime(2021, 6, 1, 0, 0))]",-0.3688271531135987
RU000A0JRK22,1.86,182,,800,2021-06-04 00:00:00,2020-12-04 00:00:00,89.28,,,3,SUR,,"[(100, datetime.datetime(2020, 12, 4, 0, 0)), (700, datetime.datetime(2021, 6, 4, 0, 0))]","[(33.91, datetime.datetime(2020, 12, 4, 0, 0)), (0, datetime.datetime(2021, 6, 4, 0, 0))]",0.18736446491446818
RU000A0JRKC4,0.7,182,,1000,2021-06-11 00:00:00,,102.4,,,3,SUR,,"[(1000, datetime.datetime(2021, 6, 11, 0, 0))]","[(42.38, datetime.datetime(2020, 12, 11, 0, 0)), (42.38, datetime.datetime(2021, 6, 11, 0, 0))]",0.06052481372894538
RU000A0JRKD2,0.45,182,,1000,2021-06-11 00:00:00,,100.04,,,3,SUR,,"[(1000, datetime.datetime(2021, 6, 11, 0, 0))]","[(27.42, datetime.datetime(2020, 12, 11, 0, 0)), (27.42, datetime.datetime(2021, 6, 11, 0, 0))]",0.055311996621836994
RU000A0JRKM3,0.45,182,,1000,2021-06-11 00:00:00,,100.1,,,3,SUR,,"[(1000, datetime.datetime(2021, 6, 11, 0, 0))]","[(27.42, datetime.datetime(2020, 12, 11, 0, 0)), (27.42, datetime.datetime(2021, 6, 11, 0, 0))]",0.05466400959843996
RU000A0JRL96,40.52,182,,1000,2021-06-22 00:00:00,,102.54,,,2,SUR,,"[(1000, datetime.datetime(2021, 6, 22, 0, 0))]","[(42.38, datetime.datetime(2020, 6, 23, 0, 0)), (42.38, datetime.datetime(2020, 12, 22, 0, 0)), (42.38, datetime.datetime(2021, 6, 22, 0, 0))]",0.0597916668358448
RU000A0JRLE8,37.29,182,,1000,2021-06-29 00:00:00,,102.4,,,2,SUR,,"[(1000, datetime.datetime(2021, 6, 29, 0, 0))]","[(40.64, datetime.datetime(2020, 6, 30, 0, 0)), (40.64, datetime.datetime(2020, 12, 29, 0, 0)), (40.64, datetime.datetime(2021, 6, 29, 0, 0))]",0.058147067779273656
RU000A0JRMB2,36.84,182,,1000,2021-07-01 00:00:00,,102.87,,,3,SUR,,"[(1000, datetime.datetime(2021, 7, 1, 0, 0))]","[(40.64, datetime.datetime(2020, 7, 2, 0, 0)), (40.64, datetime.datetime(2020, 12, 31, 0, 0)), (40.64, datetime.datetime(2021, 7, 1, 0, 0))]",0.053541903575984554
