RU000A0JRMC0,33.49,182,,1000,2021-07-02 00:00:00,,105.93,"[(40.64, datetime.datetime(2020, 7, 3, 0, 0)), (40.64, datetime.datetime(2021, 1, 1, 0, 0)), (40.64, datetime.datetime(2021, 7, 2, 0, 0))]",0.026146852594084707
RU000A0JRTN2,11.19,182,,1000,2021-09-21 00:00:00,,131.72,"[(29.52, datetime.datetime(2020, 9, 22, 0, 0)), (29.52, datetime.datetime(2021, 3, 23, 0, 0)), (29.52, datetime.datetime(2021, 9, 21, 0, 0))]",-0.1464125642111755
RU000A0JRTS1,0,182,,1000,2021-11-24 00:00:00,,100,"[(0, datetime.datetime(2020, 11, 25, 0, 0)), (0, datetime.datetime(2021, 5, 26, 0, 0)), (0, datetime.datetime(2021, 11, 24, 0, 0))]",0.0
RU000A0JRTT9,30.33,182,,1000,2023-08-11 00:00:00,2020-08-14 00:00:00,102,"[(51.11, datetime.datetime(2020, 8, 14, 0, 0)), (0, datetime.datetime(2021, 2, 12, 0, 0)), (0, datetime.datetime(2021, 8, 13, 0, 0)), (0, datetime.datetime(2022, 2, 11, 0, 0)), (0, datetime.datetime(2022, 8, 12, 0, 0)), (0, datetime.datetime(2023, 2, 10, 0, 0)), (0, datetime.datetime(2023, 8, 11, 0, 0))]",0.0002443811593449475
RU000A0JRU20,6.97,182,,921,2031-09-26 00:00:00,2020-10-09 00:00:00,97,"[(24.39, datetime.datetime(2020, 10, 9, 0, 0)), (0, datetime.datetime(2021, 4, 9, 0, 0)), (0, datetime.datetime(2021, 10, 8, 0, 0))]",0.004438294645469965
RU000A0JRU46,6.97,182,,921,2031-09-26 00:00:00,2020-10-09 00:00:00,97,"[(24.39, datetime.datetime(2020, 10, 9, 0, 0)), (0, datetime.datetime(2021, 4, 9, 0, 0)), (0, datetime.datetime(2021, 10, 8, 0, 0))]",0.004438294645469965
RU000A0JRUY7,8.14,182,,1000,2021-10-19 00:00:00,,101.5,"[(36.15, datetime.datetime(2020, 10, 20, 0, 0)), (36.15, datetime.datetime(2021, 4, 20, 0, 0)), (36.15, datetime.datetime(2021, 10, 19, 0, 0))]",0.06242095451579342
RU000A0JRV52,7.95,182,,1000,2021-10-20 00:00:00,,100.63,"[(36.15, datetime.datetime(2020, 10, 21, 0, 0)), (36.15, datetime.datetime(2021, 4, 21, 0, 0)), (36.15, datetime.datetime(2021, 10, 20, 0, 0))]",0.06931254263058056
RU000A0JRVN8,6.52,182,,1000,2021-10-26 00:00:00,,102.05,"[(34.9, datetime.datetime(2020, 10, 27, 0, 0)), (34.9, datetime.datetime(2021, 4, 27, 0, 0)), (34.9, datetime.datetime(2021, 10, 26, 0, 0))]",0.05577003881134466
RU000A0JRVU3,14.99,182,,1000,2022-04-05 00:00:00,,106.95,"[(49.61, datetime.datetime(2020, 10, 6, 0, 0)), (49.61, datetime.datetime(2021, 4, 6, 0, 0)), (49.61, datetime.datetime(2021, 10, 5, 0, 0)), (49.61, datetime.datetime(2022, 4, 5, 0, 0))]",0.060343130206343666
RU000A0JRZ74,0.04,182,,1000,2025-07-16 00:00:00,,71,"[(0.05, datetime.datetime(2020, 7, 16, 0, 0)), (0.05, datetime.datetime(2021, 1, 16, 0, 0)), (0.05, datetime.datetime(2021, 7, 16, 0, 0)), (0.05, datetime.datetime(2022, 1, 16, 0, 0)), (0.05, datetime.datetime(2022, 7, 16, 0, 0)), (0.05, datetime.datetime(2023, 1, 16, 0, 0)), (0.05, datetime.datetime(2023, 7, 16, 0, 0))]",0.06933056889272873
RU000A0JS1F5,38.17,182,,1000,2021-12-09 00:00:00,2021-06-10 00:00:00,104.04,"[(40.39, datetime.datetime(2020, 6, 11, 0, 0)), (40.39, datetime.datetime(2020, 12, 10, 0, 0)), (40.39, datetime.datetime(2021, 6, 10, 0, 0)), (0, datetime.datetime(2021, 12, 9, 0, 0))]",0.027995320790556256
RU000A0JS1W0,26.54,182,,1000,2021-12-14 00:00:00,2020-06-16 00:00:00,100,"[(28.92, datetime.datetime(2020, 6, 16, 0, 0)), (0, datetime.datetime(2020, 12, 15, 0, 0)), (0, datetime.datetime(2021, 6, 15, 0, 0)), (0, datetime.datetime(2021, 12, 14, 0, 0))]",0.0015617888357565713
RU000A0JS3L9,34.88,182,,1000,2022-01-31 00:00:00,,107.2,"[(53.35, datetime.datetime(2020, 8, 3, 0, 0)), (53.35, datetime.datetime(2021, 2, 1, 0, 0)), (53.35, datetime.datetime(2021, 8, 2, 0, 0)), (53.35, datetime.datetime(2022, 1, 31, 0, 0))]",0.06223610146968808
RU000A0JS3M7,34.88,182,,1000,2022-01-31 00:00:00,2020-08-03 00:00:00,100.99,"[(53.35, datetime.datetime(2020, 8, 3, 0, 0)), (0, datetime.datetime(2021, 2, 1, 0, 0)), (0, datetime.datetime(2021, 8, 2, 0, 0)), (0, datetime.datetime(2022, 1, 31, 0, 0))]",0.005178881964779955
RU000A0JS3U0,22.05,182,,1000,2022-02-04 00:00:00,,113.22,"[(34.9, datetime.datetime(2020, 8, 7, 0, 0)), (34.9, datetime.datetime(2021, 2, 5, 0, 0)), (34.9, datetime.datetime(2021, 8, 6, 0, 0)), (34.9, datetime.datetime(2022, 2, 4, 0, 0))]",-0.008065771631154177
RU000A0JS470,12.95,182,,1000,2022-02-14 00:00:00,2020-08-17 00:00:00,100,"[(22.44, datetime.datetime(2020, 8, 17, 0, 0)), (0, datetime.datetime(2021, 2, 15, 0, 0)), (0, datetime.datetime(2021, 8, 16, 0, 0)), (0, datetime.datetime(2022, 2, 14, 0, 0))]",0.0056233806712892515
